appid,name,genres,tags,release_date,is_free,short_description
3788850,1402,Casual|Indie|Strategy,Strategy|Puzzle|Board Game|Casual|2D|Indie|Cute|Historical|Relaxing|Choices Matter|Medieval|Atmospheric|Singleplayer,"Jun 16, 2025",False,"1402 is a chic twist on a classic puzzle game. Be enchanted by 14 ballads, including the world’s first Valentine’s love letter, set to music for the very first time. Dive into 15th-century France, where every tile tells a story, and every move gets you closer to the crown of French kings."
1752030,Apotheosis,Adventure|Indie|RPG,RPG|Creature Collector|Puzzle|PvE|Adventure|JRPG|3D|Third Person|Surreal|Story Rich|Indie|Magic|Singleplayer,,True,"Apotheosis is a single player turn based RPG that takes place in a surreal universe. Discover the powers of the Archetypes that lie within and use them to your advantage. Solve puzzles, explore mazes and unveil the truth about your past."
2777070,Medieval Questionnaire,Adventure|Casual|Strategy,Trivia|Medieval|Point & Click|Puzzle|Logic|Relaxing|Clicker|Visual Novel|Sandbox|Arcade|Action-Adventure|Strategy|2D|Historical|Choices Matter|Story Rich|Action|Casual|Minimalist|Survival,"Nov 17, 2024",False,Medieval Questionnaire is an educational game that tests your knowledge of medieval times with true or false questions.
2673450,Mr. Sanna Clozz,Action|Adventure|Indie,Action|Adventure|Platformer|Shooter|3D Platformer|Hack and Slash|Third-Person Shooter|3D|Cartoon|Cartoony|Colorful|Cute|Third Person|Comedy|Dark Fantasy|Family Friendly|Fantasy|Magic|Mythology|Snow,"Dec 21, 2023",False,"Candied blades, magical guns and tons of fun. Chestnut takes off on an adventure to save Christmas night!"
3341460,Metathrone,Action|Adventure,Action|Immersive Sim|Shooter|Adventure|FPS|First-Person|Singleplayer|Cyberpunk|Hacking|Linear|Dystopian|Futuristic|3D,"Dec 5, 2024",False,"Young hacker Iten Langley is a true legend of information networks. He works for his own profit, spying and hacking into defense systems. But his whole life changed in a matter of seconds, when after another attack on the server for him begins a real hunt!"
2123560,Frenzy,Action,Retro|Action|Top-Down Shooter|Pixel Graphics|Shooter|Arcade|2D|Top-Down|Sci-fi|Robots|1980s|Futuristic|Old School|Combat|Singleplayer,"Sep 30, 2022",False,"In this simple riff on an arcade classic, released in 1983 for the ZX Spectrum by famed game developer/publisher Ocean Software, search labarinthine levels for the exit, while surviving an ever-increasing onslaught of deadly robots."
365460,CHARIOT WARS,Racing,Racing|Arcade|Multiplayer|Historical|Action|Rome|Adventure|Combat|Mystery|War|Arena Shooter|Story Rich,"May 25, 2015",False,CHARIOT WARS is a high quality story-led arcade racing game set in Ancient Rome with both singleplayer and multiplayer game modes.
1288310,Firework,Indie,Horror|Indie|Puzzle|Drama|2D|Mystery|Psychological Horror|Atmospheric|Singleplayer|Visual Novel|Thriller|Old School|Hand-drawn|Supernatural|Retro|RPG|Puzzle Platformer|Narration|Conversation|Text-Based,"Feb 3, 2021",False,"An accidental fire at a funeral forces the police to re-investigate a closed case of massacre. Lin Lixun participates the re-investigation by chances. As the investigation goes deeper, the past of the victims gradually emerges. However, the case becomes more bewildering."
202990,Call of Duty: Black Ops II - Multiplayer,Action,Multiplayer|Action|FPS|Shooter|Singleplayer|First-Person|Co-op|War|Online Co-Op|Team-Based|Futuristic|Controller|Survival|Tactical|Horror|Great Soundtrack|Adventure|Sci-fi|Massively Multiplayer|Atmospheric,"Nov 12, 2012",False,"Pushing the boundaries of what fans have come to expect from the record-setting entertainment franchise, Call of Duty®: Black Ops II propels players into a near future Cold War"
1340770,Artifacts,Action|Adventure|Indie,Action|Metroidvania|Adventure|Roguelite|Dark Fantasy|Atmospheric|Platformer|Pixel Graphics|2D|Indie|Singleplayer|Action-Adventure|Hack and Slash|Retro,"Sep 15, 2020",False,"Become Strong And Reclaim What You Lost! Artifacts is a 2D adventure platformer set in an ancient interconnected kingdom littered with powerful relics. Collect synergistic artifacts to challenge the mighty, corrupted foes that lurk beneath the ground."
2096560,The Top,Indie,Singleplayer|Precision Platformer|2D Platformer|Linear|Pixel Graphics|Controller|Action|Retro|Indie|Mystery|Platformer|2D,"Sep 2, 2022",False,The Top is a simple precision platformer about climbing a mountain.
2337730,Broom Royale,Action|Free To Play|Massively Multiplayer,PvP|Arena Shooter|Battle Royale|Action|FPS|Magic|Shooter|Flight|First-Person|Stylized|Massively Multiplayer|Parody|Fantasy|Multiplayer|Adventure|Action-Adventure|Action RPG|Third Person|3D|Fast-Paced,Coming soon,False,Broom Royale is a first-person multiplayer game where you fly on a broom and cast spells. Enchant your opponents before they do it to you.
3315850,Lost Relics,Adventure|Casual|Indie|RPG,Adventure|Casual|RPG|Action RPG|Puzzle|Dungeon Crawler|Roguevania|Exploration|2D|Pixel Graphics|Top-Down|Fantasy|Retro|Old School|Linear|PvE|Resource Management|Singleplayer|Indie,Coming soon,False,"The Lost Relics is a Zelda-inspired action-adventure game, blending intense combat, mind-bending puzzles, and the strategic use of powerful, ancient Relics."
2765830,Escape from Darkness Playtest,,Horror|Survival Horror|Exploration|Stealth|Dark|Puzzle|Singleplayer|Indie|First-Person|Action|Physics|Realistic|PvE|Action-Adventure|Atmospheric|Gore|Adventure|Violent|Mystery|3D,"Jan 8, 2024",False,
776490,永遠消失的幻想鄉 ～ The Disappearing of Gensokyo,Action|Adventure|Indie|RPG,Anime|Bullet Hell|Female Protagonist|Faith|Cute|Action|RPG|Indie|Adventure|Singleplayer|JRPG|Difficult|Shooter|Memes|Twin Stick Shooter|Top-Down Shooter|Fantasy|Hack and Slash|Great Soundtrack|Psychological Horror,"Jan 11, 2018",False,"&quot;The Disappearing of Gensokyo&quot; is a Touhou Project doujin game from MyACG Studio, a Chinese doujin game fan circle. We have re-imagined Touhou as an ARPG, creating this &quot;Danmaku-Shooting-ARPG&quot;. We hope this game will be a good experience for those who are both new and knowledgeable of Touhou!"
3546080,MALMIJAL,Animation & Modeling|Education|Software Training|Utilities,Utilities|Animation & Modeling|Education|Software Training,"Mar 20, 2025",False,Use various signal processing functions such as filtering and FFT using drag and drop methods.
1943690,Until the Night,Free To Play|Simulation|Strategy,Strategy|Singleplayer|Snow|Minimalist|Relaxing|Resource Management|City Builder|RTS|3D|Top-Down|Cute|Colorful|Management|Funny|Building|Economy|Time Manipulation|Choices Matter|Base Building|Free to Play,"Jun 6, 2022",True,Economic strategy about building a toy factory for Santa Claus. Until the Night is a small economic strategy game that was inspired by Anno and Tropico game series.
2146290,The Big Catch,Action|Adventure|Indie,3D Platformer|Third Person|Exploration|Precision Platformer|Puzzle Platformer|Puzzle|Parkour|Platformer|Action-Adventure|3D|Relaxing|Action|Controller|Open World|Colorful|Stylized|Atmospheric|Adventure|Physics|1990's,To be announced,False,"A 3D platformer all about tight expressive movement, and catching some fish, too."
1893310,Steel Shell,Action|Adventure|Indie|RPG|Simulation,Action|Third-Person Shooter|Female Protagonist|Space|Sci-fi|Cyberpunk|Anime|Robots|Arena Shooter|Shooter|Adventure|RPG|Emotional|Simulation|Sexual Content|Cute|Atmospheric|Memes|Cinematic|Singleplayer,"Feb 25, 2022",False,"Steel Shell - This is a third-person shooter, in the style of dark cyberpunk. There is no linear plot, quests, and pumping. Just grab the first cannon you see and scrap those damn droids!"
4049030,Adventarum,Casual|Early Access,Casual|Idler|Auto Battler|Clicker|Fantasy|PvE|2D|Anime|Relaxing|Management|Early Access|Creature Collector|Medieval|Automation|Combat|Singleplayer,Coming soon,False,"Adventarum is a fantasy idle battler where you fight monsters, earn loot, and rise through the Adventurer’s Guild. Upgrade skills, craft gear, and unlock epic quests as you grow from lone adventurer to guild master."
3535050,Void Breaker,Casual|Indie|Simulation|Strategy,Casual|Simulation|Strategy|Tower Defense|FPS|Space Sim|Shooter|Bullet Hell|Rhythm|Top-Down Shooter|Twin Stick Shooter|Wargame|Immersive Sim|On-Rails Shooter|Hero Shooter|Shoot 'Em Up|Arena Shooter|3D|Realistic|VR,"Mar 4, 2025",False,&quot;Void Breaker&quot; – An incredibly addictive tower defense shooting game!
772940,Mori and the Whisper,Adventure|Casual|Indie,Adventure|Indie|Casual|Platformer|Puzzle|Great Soundtrack|2D|Pixel Graphics|Atmospheric|Cute|Puzzle Platformer|Runner,Coming soon,False,Mori and The Whisper is a fast-paced game in which you get immersed in fable-driven puzzles through hundreds of themed stages while conquering several types of challenges.
684350,Tank Tactics,Action|Casual|Indie|Strategy,Action|Arcade|Top-Down Shooter|2D|Tanks|Sci-fi|Dark|Artificial Intelligence|Futuristic|Dystopian|Family Friendly|Level Editor|PvP|PvE|Controller|Physics|Singleplayer|Local Multiplayer|Co-op Campaign|Music,"Apr 2, 2022",False,"Tank Tactics is a throw back action shooter &amp; puzzler. You are the hero in a world overrun by the ATTF (Autonomous Tank Tactical Force) which has &quot;almost&quot; eradicated human society. Little do these robotic overlords know, in a secret base was developed a powerful new human controlled prototype."
4077870,The Most Annoying Game Ever Playtest,,Psychological Horror|Difficult|Puzzle|Strategy|Physics|Singleplayer|Action|Sci-fi|Comedy|First-Person|Time Management|Aliens|Emotional|Simulation|Indie,"Oct 17, 2025",False,
3077350,上古河图测试版,,Card Battler|Trading Card Game|Roguelite|PvP|Card Game|Strategy RPG|Roguelike|Strategy|2D|Deckbuilding|Casual|Fantasy|Mythology|Singleplayer|Multiplayer|Free to Play,"Jul 3, 2024",False,
908740,VALHALL: Harbinger,Action|Adventure|Indie|RPG|Early Access,Early Access|Vikings|Survival|Open World|Building|Hack and Slash|Swordplay|Crafting|Action|Historical|Medieval|Gore|Violent|Sandbox|Base Building|Multiplayer|RPG|First-Person|Third Person|Exploration,"Oct 22, 2020",False,"VALHALL is a blend of multiple genres, combining first &amp; third person directional physical combat slasher with a survival experience set in a brutal world of Vikings. Survive, feel Thor's power, become an einherjar, and enter the ultimate battlefield!"
2351360,Forgotten Memories,Action|Adventure|Indie|RPG,RPG|Action-Adventure|Hack and Slash|Third Person|Medieval|Action|Controller|Adventure|Singleplayer|Action RPG|Puzzle|Dungeon Crawler|Exploration|Mystery Dungeon|3D|First-Person|Stylized|Atmospheric|Dark Fantasy|Demons,"Jun 3, 2023",False,"You wake up on an unknown island among unfamiliar faces, lacking any recollection of your identity. You're plagued by disturbing dreams, leading you to venture deeper into the island's forests. you'll encounter ancient relics, and magic-filled dungeons, beware some things are better left forgotten."
380100,Flute Master,Indie,Indie|Education|Music|Great Soundtrack|Dragons|2D,"Jun 16, 2016",False,"Learn how to play recorder step by step with music tracks specifically composed for music education! 🎶 The notes you play are detected over your computer's microphone, so that you can help Cornelius the dragon protect his tower of strawberries from the greedy bats. 😉 Have fun!"
2811100,The Mosquito Gang,Action|Indie|Simulation,Simulation|Multiplayer|Funny|Indie|Asynchronous Multiplayer|Emotional|PvP|Local Multiplayer|Co-op|3D|Flight|Action|Stylized|Character Customization|Team-Based|Controller|First-Person|Third Person|Arcade|Online Co-Op,"May 20, 2025",False,"The ultimate party game! In The Mosquito Gang, team up to battle mutant mosquito swarms in co-op PvE or fight in chaotic asymmetric PvP. Outrageous weapons, wild powers, and nonstop laughter—bring the party to life!"
3069140,Dumbino,Action|Casual|Indie|Simulation|Strategy,Sandbox|Puzzle|Building|Physics|Level Editor|Crafting|3D|Cute|Relaxing|LEGO|Simulation|Colorful|Stylized|Family Friendly|Logic|Moddable|Destruction|Singleplayer|Indie|Replay Value,2025,False,"Dumbino is a funny chaotic physics-based puzzle game where you topple dominoes with explosions, wild chain reactions, and pure madness. Embrace the epic goofy mayhem as you create and solve unhinged levels. Build and share your craziest designs and custom levels with the community!"
3102460,Alphabet,Action|Casual|Indie,Physics|Action|Indie|3D Platformer|Casual|Platformer|Character Action Game|Parkour|Singleplayer|Third Person|First-Person|Controller|3D|Superhero|Horror,"Sep 5, 2024",False,A stage-clearing 3D wire action game that tests your &quot;use of wire movement inertia&quot; and &quot;puzzle-solving skills.&quot; The shapes of all 26 stages are based on various letters of the alphabet. Complete the missions for each stage!
452650,The Rebel,Action|Indie|Early Access,Action|Indie|Early Access|FPS,"Jul 15, 2016",False,The Rebel is all about having fun and enjoying nice graphics.
321940,Moorhuhn - Tiger and Chicken,Action|Adventure|Indie|RPG,Action|RPG|Adventure|Indie,"Sep 24, 2014",False,"For the first time ever, Crazy Chicken in a major action RPG."
2148990,Waste It,Indie|Simulation,Sandbox|Life Sim|God Game|Immersive Sim|Survival|Dark Humor|Open World|Physics|Surreal|Choices Matter|Realistic|Atmospheric|Drama|Simulation|Family Friendly|Puzzle|Education|3D|Capitalism|Relaxing,"Oct 1, 2022",False,"Waste it, flush it! The best game of 2022"
394120,Home Legacy,Casual|Massively Multiplayer|Free To Play,Free to Play|Open World|Massively Multiplayer|Casual|Multiplayer|Action|Early Access|Simulation|Sci-fi|Funny|VR|Indie|Singleplayer|Adventure|RPG|Family Friendly,"Dec 25, 2017",True,"Free-to-Play social Virtual World: a theme park featuring fun people and fun things: plenty of games, rides and amusements, as well as advanced social interactions."
3772100,RoomDotExe,Casual|Indie|Free To Play,3D Platformer|Casual|Sandbox|Building|3D|Cute|Relaxing|Linear|Simulation|Free to Play|Indie|Colorful|Stylized|Singleplayer,"Jun 20, 2025",True,"Unleash your creativity with Room dot Exe! Design your dream room with endless furniture, colors, and accessories, playable on PC or phone!"
3457450,Reave,Action|RPG,Action|RPG|Action RPG|Action-Adventure|Dungeon Crawler|Exploration|Hack and Slash|3D|First-Person|VR|Dark|Dark Fantasy|Medieval|Character Customization|Class-Based|Combat|Controller|Crafting|Physics|PvE,Coming soon,False,"A dark fantasy VR extraction game. Battle creatures and rival players in deadly raids. Loot, betray, and escape the depths — or die trying. Trust no one. Descend into REAVE."
3537480,机器塔2984 Playtest,,Adventure|Action|Action Roguelike|Action RPG|Roguelike|2.5D|Top-Down|Stylized|Retro|Robots|Steampunk|RPG|Indie|Artificial Intelligence|Multiple Endings|Combat|Singleplayer,"Mar 13, 2025",False,
1816930,Mad Experiments 2: Escape Room,Adventure|Casual|Simulation,Singleplayer|Dark|Sports|Escape Room|Puzzle|Co-op|Mystery|Realistic|Interactive Fiction|Casual|Atmospheric|Simulation|Surreal|First-Person|Adventure|Multiplayer|Investigation|Hidden Object|Team-Based|Online Co-Op,"Oct 13, 2022",False,"Mad Experiments 2: Escape Room is the sequel of the award-nominated multiplayer escape game Mad Experiments. Alone or with up to 5 friends, follow the story of Hildegarde and Professor Cheshire, explore rich environments to find clues, and solve mind-bending puzzles to escape!"
353280,Metamorphabet,Casual|Indie,Casual|Indie|Education|Family Friendly,"Apr 29, 2015",False,"Metamorphabet is a playful, interactive alphabet for all ages."
949570,Rand-O-mazE,Casual|Indie,Indie|Casual|Puzzle|Arcade|Old School|Retro|Local Multiplayer|1980s,"Oct 24, 2018",False,Randomly generated maze game
3243920,Magibrick:Chapter One,Indie|Strategy|Free To Play,Strategy|Singleplayer|Indie|2D|Casual|Pixel Graphics|Card Game|Fantasy|Board Game|Deckbuilding|Free to Play|Creature Collector|Puzzle|Magic,"Oct 24, 2024",True,"An uniquely styled deck-building game. Assemnble a deck with the right Magibrick and challenge diverse enemies in different regions. Fill the board, destroy enemy bricks,play amazing combo, and occupy the entire board with your Magibricks, leaving no space for your enemy."
3008640,Onikura,Action|Adventure|Casual|Indie|RPG|Strategy,Boss Rush|Action|Difficult|Atmospheric|Combat|Souls-like|Platformer|Indie|Soundtrack|2D|Adventure|Singleplayer|Action-Adventure|Multiple Endings|Controller|2D Platformer|Pixel Graphics|Side Scroller|Fantasy|Colorful,Coming soon,False,"A frantic and challenging boss rush with options to customize your play style as you progress. Defeat all enemies in your path with attacks, specials, parries, and unique abilities."
3989110,Yandere Goth BDSM 12,Indie|Simulation,,"Sep 16, 2025",False,"you and Kuromisa, your 261cm tall, giant, sadistic, yandere, goth lover, attempt to draw out your stalker by being sexual and intimate with the window open. Experience the 12th chapter of you and Kuromisa's love story as the mystery of your stalker slowly starts unfolding."
616750,1943 Deadly Desert,Indie|Strategy,Strategy|Indie|World War II|Turn-Based Strategy|Turn-Based|War|Hex Grid|Tactical|Military|Isometric|Atmospheric|2D|Historical|Classic|Replay Value,"May 15, 2018",False,North Africa 1943. Lead your forces to victory in the most intense WW2 battle!
646600,Baobabs Mausoleum Ep.1 Ovnifagos Don´t Eat Flamingos,Adventure|Indie|RPG,Adventure|Indie|RPG|Pixel Graphics|Retro|Horror|Point & Click|Puzzle|Atmospheric|Singleplayer|Dark Comedy|Lovecraftian|Story Rich|Great Soundtrack,"Jul 6, 2017",False,"Baobabs Mausoleum™. Mixing Monkey Island, Zelda Link´s Awakening DX with Twin Peaks and SpongeBob Squarepants. Welcome To Flamingo´s Creek: Population 64."
